InvoiceNo,TransactionDate,Customer_ID,Planet,UpdatedDate
560373,2011-07-18 00:00:00,Unknown,Abydos,2018-06-21 10:03:55
560381,2011-07-18 00:00:00,14733,Abydos,2018-06-21 10:03:55
560382,2011-07-18 00:00:00,17389,Abydos,2018-06-21 10:03:55
560383,2011-07-18 12:52:00,16762,Abydos,2018-06-21 10:03:55
560385,2011-07-18 00:00:00,14583,Abydos,2018-06-21 10:03:55
560387,2011-07-18 13:00:00,14667,Abydos,2018-06-21 10:03:55
560392,2011-07-18 00:00:00,13911,Abydos,2018-06-21 10:03:55
560393,2011-07-18 00:00:00,14808,Abydos,2018-06-21 10:03:55
560394,2011-07-18 00:00:00,14390,Abydos,2018-06-21 10:03:55
560397,2011-07-18 14:04:00,17652,Abydos,2018-06-21 10:03:55
560398,2011-07-18 00:00:00,12731,Altair IV,2018-06-21 10:03:55
560410,2011-07-18 00:00:00,17213,Abydos,2018-06-21 10:03:55
560411,2011-07-18 00:00:00,Unknown,Abydos,2018-06-21 10:03:55
560412,2011-07-18 00:00:00,12748,Abydos,2018-06-21 10:03:55
560413,2011-07-18 00:00:00,13564,Abydos,2018-06-21 10:03:55
560415,2011-07-18 00:00:00,15152,Abydos,2018-06-21 10:03:55
560416,2011-07-18 00:00:00,14798,Abydos,2018-06-21 10:03:55
560417,2011-07-18 00:00:00,16011,Abydos,2018-06-21 10:03:55
560419,2011-07-18 00:00:00,Unknown,Abydos,2018-06-21 10:03:55
560421,2011-07-18 00:00:00,Unknown,Abydos,2018-06-21 10:03:55
560422,2011-07-18 00:00:00,16746,Abydos,2018-06-21 10:03:55
560426,2011-07-18 00:00:00,14038,Abydos,2018-06-21 10:03:55
560431,2011-07-18 15:23:00,Unknown,Abydos,2018-06-21 10:03:55
560432,2011-07-18 15:39:00,13327,Abydos,2018-06-21 10:03:55
560433,2011-07-18 15:49:00,Unknown,Abydos,2018-06-21 10:03:55
560434,2011-07-18 00:00:00,Unknown,Abydos,2018-06-21 10:03:55
560437,2011-07-18 00:00:00,13940,Abydos,2018-06-21 10:03:55
560438,2011-07-18 00:00:00,Unknown,Abydos,2018-06-21 10:03:55
560439,2011-07-18 00:00:00,Unknown,Abydos,2018-06-21 10:03:55
560441,2011-07-18 16:57:00,14029,Abydos,2018-06-21 10:03:55
560442,2011-07-18 16:59:00,15860,Abydos,2018-06-21 10:03:55
560443,2011-07-18 17:10:00,14776,Abydos,2018-06-21 10:03:55
560444,2011-07-18 00:00:00,13764,Abydos,2018-06-21 10:03:55
560445,2011-07-19 00:00:00,14156,Beachworld,2018-06-21 10:03:55
560446,2011-07-19 00:00:00,14156,Beachworld,2018-06-21 10:03:55
560447,2011-07-19 00:00:00,13756,Abydos,2018-06-21 10:03:55
560448,2011-07-19 00:00:00,12840,Abydos,2018-06-21 10:03:55
560449,2011-07-19 09:31:00,14732,Abydos,2018-06-21 10:03:55
560450,2011-07-19 00:00:00,14117,Abydos,2018-06-21 10:03:55
560451,2011-07-19 09:50:00,14911,Beachworld,2018-06-21 10:03:55
560452,2011-07-19 00:00:00,12682,Altair IV,2018-06-21 10:03:55
560453,2011-07-19 09:52:00,13209,Abydos,2018-06-21 10:03:55
560454,2011-07-19 00:00:00,12947,Abydos,2018-06-21 10:03:55
560469,2011-07-19 00:00:00,12971,Abydos,2018-06-21 10:03:55
560473,2011-07-19 00:00:00,12431,Anarres,2018-06-21 10:03:55
560483,2011-07-19 10:49:00,12955,Abydos,2018-06-21 10:03:55
560491,2011-07-19 00:00:00,12415,Anarres,2018-06-21 10:03:55
560494,2011-07-19 10:51:00,Unknown,Abydos,2018-06-21 10:03:55
560499,2011-07-19 00:00:00,16713,Abydos,2018-06-21 10:03:55
560500,2011-07-19 11:08:00,17975,Abydos,2018-06-21 10:03:55
560501,2011-07-19 11:08:00,16475,Abydos,2018-06-21 10:03:55
560503,2011-07-19 11:40:00,17682,Abydos,2018-06-21 10:03:55
560504,2011-07-19 00:00:00,13081,Abydos,2018-06-21 10:03:55
560523,2011-07-19 00:00:00,15462,Abydos,2018-06-21 10:03:55
560527,2011-07-19 00:00:00,15727,Abydos,2018-06-21 10:03:55
560534,2011-07-19 00:00:00,14911,Beachworld,2018-06-21 10:03:55
560535,2011-07-19 12:13:00,13167,Abydos,2018-06-21 10:03:55
560536,2011-07-19 00:00:00,16626,Abydos,2018-06-21 10:03:55
560537,2011-07-19 00:00:00,17779,Abydos,2018-06-21 10:03:55
560538,2011-07-19 12:19:00,16128,Abydos,2018-06-21 10:03:55
560539,2011-07-19 12:19:00,16745,Abydos,2018-06-21 10:03:55
560544,2011-07-19 00:00:00,12569,Athas,2018-06-21 10:03:55
560545,2011-07-19 00:00:00,12569,Athas,2018-06-21 10:03:55
560546,2011-07-19 00:00:00,17867,Abydos,2018-06-21 10:03:55
560547,2011-07-19 00:00:00,17419,Abydos,2018-06-21 10:03:55
560548,2011-07-19 12:42:00,17867,Abydos,2018-06-21 10:03:55
560549,2011-07-19 00:00:00,12664,Korriban,2018-06-21 10:03:55
560551,2011-07-19 00:00:00,18041,Abydos,2018-06-21 10:03:55
560552,2011-07-19 00:00:00,15311,Abydos,2018-06-21 10:03:55
560553,2011-07-19 00:00:00,13991,Abydos,2018-06-21 10:03:55
560554,2011-07-19 00:00:00,16232,Abydos,2018-06-21 10:03:55
560555,2011-07-19 00:00:00,14178,Abydos,2018-06-21 10:03:55
560557,2011-07-19 00:00:00,18101,Abydos,2018-06-21 10:03:55
560562,2011-07-19 13:34:00,15713,Abydos,2018-06-21 10:03:55
560565,2011-07-19 00:00:00,Unknown,Abydos,2018-06-21 10:03:55
560566,2011-07-19 00:00:00,12662,Athas,2018-06-21 10:03:55
560567,2011-07-19 00:00:00,Unknown,Abydos,2018-06-21 10:03:55
560568,2011-07-19 00:00:00,13895,Abydos,2018-06-21 10:03:55
560569,2011-07-19 14:04:00,12480,Athas,2018-06-21 10:03:55
560570,2011-07-19 00:00:00,16112,Abydos,2018-06-21 10:03:55
560571,2011-07-19 14:29:00,17735,Abydos,2018-06-21 10:03:55
560573,2011-07-19 00:00:00,Unknown,Abydos,2018-06-21 10:03:55
560575,2011-07-19 14:58:00,Unknown,Abydos,2018-06-21 10:03:55
560576,2011-07-19 14:59:00,17287,Abydos,2018-06-21 10:03:55
560577,2011-07-19 00:00:00,18223,Abydos,2018-06-21 10:03:55
560579,2011-07-19 00:00:00,15867,Abydos,2018-06-21 10:03:55
560580,2011-07-19 15:23:00,14088,Abydos,2018-06-21 10:03:55
560581,2011-07-19 00:00:00,12901,Abydos,2018-06-21 10:03:55
560582,2011-07-19 00:00:00,12875,Abydos,2018-06-21 10:03:55
560584,2011-07-19 00:00:00,13827,Abydos,2018-06-21 10:03:55
560586,2011-07-19 00:00:00,13631,Abydos,2018-06-21 10:03:55
560587,2011-07-19 15:49:00,13631,Abydos,2018-06-21 10:03:55
560590,2011-07-19 00:00:00,12560,Athas,2018-06-21 10:03:55
560591,2011-07-19 00:00:00,Unknown,Abydos,2018-06-21 10:03:55
560592,2011-07-19 00:00:00,13225,Abydos,2018-06-21 10:03:55
560595,2011-07-19 00:00:00,16656,Abydos,2018-06-21 10:03:55
560596,2011-07-19 00:00:00,13199,Abydos,2018-06-21 10:03:55
560597,2011-07-19 00:00:00,13798,Abydos,2018-06-21 10:03:55
560598,2011-07-19 00:00:00,17096,Abydos,2018-06-21 10:03:55
560599,2011-07-20 00:00:00,14609,Abydos,2018-06-21 10:03:55
560601,2011-07-19 17:17:00,16764,Abydos,2018-06-21 10:03:55
560602,2011-07-20 00:00:00,13629,Abydos,2018-06-21 10:03:55
560603,2011-07-20 00:00:00,18180,Abydos,2018-06-21 10:03:55
560604,2011-07-20 00:00:00,15251,Abydos,2018-06-21 10:03:55
560605,2011-07-20 00:00:00,17306,Abydos,2018-06-21 10:03:55
560606,2011-07-20 10:08:00,17422,Abydos,2018-06-21 10:03:55
560607,2011-07-20 00:00:00,12510,Canopus III,2018-06-21 10:03:55
560634,2011-07-20 00:00:00,16133,Abydos,2018-06-21 10:03:55
560635,2011-07-20 00:00:00,12521,Athas,2018-06-21 10:03:55
560640,2011-07-20 00:00:00,13854,Abydos,2018-06-21 10:03:55
560641,2011-07-20 11:00:00,15587,Abydos,2018-06-21 10:03:55
560642,2011-07-20 00:00:00,17866,Abydos,2018-06-21 10:03:55
560644,2011-07-20 00:00:00,16271,Abydos,2018-06-21 10:03:55
560646,2011-07-20 00:00:00,18102,Abydos,2018-06-21 10:03:55
560648,2011-07-20 00:00:00,18102,Abydos,2018-06-21 10:03:55
560650,2011-07-20 00:00:00,15529,Abydos,2018-06-21 10:03:55
560651,2011-07-20 00:00:00,15802,Abydos,2018-06-21 10:03:55
560658,2011-07-20 00:00:00,Unknown,Abydos,2018-06-21 10:03:55
560686,2011-07-20 00:00:00,15632,Abydos,2018-06-21 10:03:55
560688,2011-07-20 00:00:00,16393,Abydos,2018-06-21 10:03:55
560689,2011-07-20 11:55:00,15039,Abydos,2018-06-21 10:03:55
560690,2011-07-20 12:00:00,16807,Abydos,2018-06-21 10:03:55
560691,2011-07-20 00:00:00,13136,Abydos,2018-06-21 10:03:55
560692,2011-07-20 00:00:00,14704,Abydos,2018-06-21 10:03:55
560693,2011-07-20 00:00:00,13136,Abydos,2018-06-21 10:03:55
560694,2011-07-20 00:00:00,12757,Dozaria,2018-06-21 10:03:55
560695,2011-07-20 00:00:00,14101,Abydos,2018-06-21 10:03:55
560696,2011-07-20 00:00:00,14606,Abydos,2018-06-21 10:03:55
560697,2011-07-20 00:00:00,14401,Abydos,2018-06-21 10:03:55
560698,2011-07-20 12:29:00,16353,Abydos,2018-06-21 10:03:55
560700,2011-07-20 12:38:00,17229,Abydos,2018-06-21 10:03:55
560701,2011-07-20 00:00:00,16729,Abydos,2018-06-21 10:03:55
560710,2011-07-20 00:00:00,14646,Arrakis,2018-06-21 10:03:55
560711,2011-07-20 12:58:00,17841,Abydos,2018-06-21 10:03:55
560712,2011-07-20 00:00:00,14456,Abydos,2018-06-21 10:03:55
560713,2011-07-20 13:09:00,16774,Abydos,2018-06-21 10:03:55
560714,2011-07-20 00:00:00,14456,Abydos,2018-06-21 10:03:55
560715,2011-07-20 00:00:00,13549,Abydos,2018-06-21 10:03:55
560716,2011-07-20 00:00:00,17675,Abydos,2018-06-21 10:03:55
560717,2011-07-20 00:00:00,Unknown,Abydos,2018-06-21 10:03:55
560718,2011-07-20 13:30:00,17677,Abydos,2018-06-21 10:03:55
560720,2011-07-20 00:00:00,17677,Abydos,2018-06-21 10:03:55
560721,2011-07-20 00:00:00,17677,Abydos,2018-06-21 10:03:55
560723,2011-07-20 13:53:00,16464,Abydos,2018-06-21 10:03:55
560724,2011-07-20 13:55:00,16186,Abydos,2018-06-21 10:03:55
560725,2011-07-20 00:00:00,16186,Abydos,2018-06-21 10:03:55
560726,2011-07-20 00:00:00,17962,Abydos,2018-06-21 10:03:55
560727,2011-07-20 00:00:00,13571,Abydos,2018-06-21 10:03:55
560728,2011-07-20 14:38:00,12520,Athas,2018-06-21 10:03:55
560729,2011-07-20 00:00:00,17511,Abydos,2018-06-21 10:03:55
560731,2011-07-20 14:54:00,16149,Abydos,2018-06-21 10:03:55
560732,2011-07-20 14:55:00,14056,Abydos,2018-06-21 10:03:55
560734,2011-07-20 00:00:00,15298,Abydos,2018-06-21 10:03:55
560736,2011-07-20 00:00:00,15260,Abydos,2018-06-21 10:03:55
560742,2011-07-20 00:00:00,14755,Abydos,2018-06-21 10:03:55
560754,2011-07-20 00:00:00,17754,Abydos,2018-06-21 10:03:55
560755,2011-07-20 00:00:00,Unknown,Abydos,2018-06-21 10:03:55
560772,2011-07-20 00:00:00,Unknown,Abydos,2018-06-21 10:03:55
560773,2011-07-20 16:17:00,Unknown,Abydos,2018-06-21 10:03:55
560775,2011-07-20 17:24:00,Unknown,Abydos,2018-06-21 10:03:55
560776,2011-07-21 00:00:00,13995,Abydos,2018-06-21 10:03:55
560777,2011-07-21 09:30:00,Unknown,Abydos,2018-06-21 10:03:55
560778,2011-07-21 00:00:00,Unknown,Abydos,2018-06-21 10:03:55
560779,2011-07-21 00:00:00,Unknown,Abydos,2018-06-21 10:03:55
560780,2011-07-21 00:00:00,Unknown,Abydos,2018-06-21 10:03:55
560781,2011-07-21 00:00:00,13969,Abydos,2018-06-21 10:03:55
560782,2011-07-21 00:00:00,14769,Abydos,2018-06-21 10:03:55
560783,2011-07-21 00:00:00,15108,Tyree,2018-06-21 10:03:55
560790,2011-07-21 00:00:00,14051,Abydos,2018-06-21 10:03:55
560791,2011-07-21 00:00:00,14688,Abydos,2018-06-21 10:03:55
560792,2011-07-21 00:00:00,15189,Abydos,2018-06-21 10:03:55
560805,2011-07-21 10:44:00,14259,Abydos,2018-06-21 10:03:55
560807,2011-07-21 00:00:00,18143,Abydos,2018-06-21 10:03:55
560820,2011-07-21 10:59:00,17811,Abydos,2018-06-21 10:03:55
560821,2011-07-21 00:00:00,17848,Abydos,2018-06-21 10:03:55
560824,2011-07-21 00:00:00,17935,Abydos,2018-06-21 10:03:55
560826,2011-07-21 11:30:00,18073,Abydos,2018-06-21 10:03:55
560827,2011-07-21 11:42:00,14517,Abydos,2018-06-21 10:03:55
560828,2011-07-21 00:00:00,14298,Abydos,2018-06-21 10:03:55
560829,2011-07-21 00:00:00,17694,Abydos,2018-06-21 10:03:55
560833,2011-07-21 00:00:00,16891,Abydos,2018-06-21 10:03:55
560834,2011-07-21 12:15:00,16523,Abydos,2018-06-21 10:03:55
560839,2011-07-21 12:23:00,14527,Abydos,2018-06-21 10:03:55
560841,2011-07-21 00:00:00,14298,Abydos,2018-06-21 10:03:55
560843,2011-07-21 00:00:00,14298,Abydos,2018-06-21 10:03:55
560844,2011-07-21 00:00:00,14298,Abydos,2018-06-21 10:03:55
560845,2011-07-21 12:29:00,15570,Abydos,2018-06-21 10:03:55
560853,2011-07-21 00:00:00,15311,Abydos,2018-06-21 10:03:55
560854,2011-07-21 00:00:00,13098,Abydos,2018-06-21 10:03:55
560856,2011-07-21 13:06:00,16607,Abydos,2018-06-21 10:03:55
560858,2011-07-21 00:00:00,14403,Abydos,2018-06-21 10:03:55
560859,2011-07-21 00:00:00,13668,Abydos,2018-06-21 10:03:55
560861,2011-07-21 00:00:00,17660,Abydos,2018-06-21 10:03:55
560862,2011-07-21 00:00:00,14085,Abydos,2018-06-21 10:03:55
560863,2011-07-21 00:00:00,12748,Abydos,2018-06-21 10:03:55
560864,2011-07-21 00:00:00,14407,Abydos,2018-06-21 10:03:55
560865,2011-07-21 14:00:00,Unknown,Abydos,2018-06-21 10:03:55
560868,2011-07-21 00:00:00,14866,Abydos,2018-06-21 10:03:55
560870,2011-07-21 00:00:00,13157,Abydos,2018-06-21 10:03:55
560871,2011-07-21 00:00:00,14745,Abydos,2018-06-21 10:03:55
560872,2011-07-21 00:00:00,14745,Abydos,2018-06-21 10:03:55
560873,2011-07-21 14:52:00,13881,Abydos,2018-06-21 10:03:55
560875,2011-07-21 00:00:00,13562,Abydos,2018-06-21 10:03:55
560876,2011-07-21 00:00:00,12626,Athas,2018-06-21 10:03:55
560878,2011-07-21 00:00:00,14410,Abydos,2018-06-21 10:03:55
560879,2011-07-21 00:00:00,16654,Abydos,2018-06-21 10:03:55
560881,2011-07-21 00:00:00,17965,Abydos,2018-06-21 10:03:55
560882,2011-07-21 00:00:00,17213,Abydos,2018-06-21 10:03:55
560883,2011-07-21 16:10:00,13694,Abydos,2018-06-21 10:03:55
560884,2011-07-21 00:00:00,13694,Abydos,2018-06-21 10:03:55
560885,2011-07-21 00:00:00,16188,Abydos,2018-06-21 10:03:55
560886,2011-07-21 00:00:00,16041,Abydos,2018-06-21 10:03:55
560887,2011-07-21 00:00:00,16041,Abydos,2018-06-21 10:03:55
560888,2011-07-21 16:33:00,15380,Abydos,2018-06-21 10:03:55
560891,2011-07-21 17:02:00,15106,Abydos,2018-06-21 10:03:55
560892,2011-07-21 00:00:00,13089,Abydos,2018-06-21 10:03:55
560893,2011-07-21 00:00:00,13804,Abydos,2018-06-21 10:03:55
560894,2011-07-21 17:09:00,14911,Beachworld,2018-06-21 10:03:55
560895,2011-07-21 17:12:00,13089,Abydos,2018-06-21 10:03:55
560896,2011-07-21 00:00:00,15623,Abydos,2018-06-21 10:03:55
560897,2011-07-21 00:00:00,12971,Abydos,2018-06-21 10:03:55
560900,2011-07-21 00:00:00,Unknown,Abydos,2018-06-21 10:03:55
560901,2011-07-22 00:00:00,12476,Athas,2018-06-21 10:03:55
560906,2011-07-21 17:55:00,15827,Abydos,2018-06-21 10:03:55
560908,2011-07-21 17:56:00,15827,Abydos,2018-06-21 10:03:55
560911,2011-07-21 00:00:00,17961,Abydos,2018-06-21 10:03:55
560913,2011-07-21 00:00:00,17961,Abydos,2018-06-21 10:03:55
560914,2011-07-22 00:00:00,17175,Abydos,2018-06-21 10:03:55
560915,2011-07-21 18:19:00,13313,Abydos,2018-06-21 10:03:55
560916,2011-07-21 00:00:00,14911,Beachworld,2018-06-21 10:03:55
560917,2011-07-22 00:00:00,17949,Abydos,2018-06-21 10:03:55
560918,2011-07-22 00:00:00,14849,Abydos,2018-06-21 10:03:55
560919,2011-07-22 00:00:00,15971,Abydos,2018-06-21 10:03:55
560920,2011-07-22 00:00:00,15370,Abydos,2018-06-21 10:03:55
560921,2011-07-21 00:00:00,16224,Abydos,2018-06-21 10:03:55
560922,2011-07-21 19:34:00,14911,Beachworld,2018-06-21 10:03:55
560924,2011-07-22 09:01:00,15061,Abydos,2018-06-21 10:03:55
560925,2011-07-22 09:02:00,15061,Abydos,2018-06-21 10:03:55
560926,2011-07-22 00:00:00,Unknown,Abydos,2018-06-21 10:03:55
560927,2011-07-22 09:55:00,13078,Abydos,2018-06-21 10:03:55
560928,2011-07-22 00:00:00,14852,Abydos,2018-06-21 10:03:55
560929,2011-07-22 00:00:00,16866,Abydos,2018-06-21 10:03:55
560930,2011-07-22 10:23:00,15829,Abydos,2018-06-21 10:03:55
560931,2011-07-22 00:00:00,16365,Abydos,2018-06-21 10:03:55
560934,2011-07-22 00:00:00,16722,Abydos,2018-06-21 10:03:55
560937,2011-07-22 00:00:00,17920,Abydos,2018-06-21 10:03:55
560938,2011-07-22 00:00:00,Unknown,Abydos,2018-06-21 10:03:55
560942,2011-07-22 00:00:00,15005,Abydos,2018-06-21 10:03:55
560972,2011-07-22 00:00:00,14209,Abydos,2018-06-21 10:03:55
560974,2011-07-22 00:00:00,14426,Abydos,2018-06-21 10:03:55
560975,2011-07-22 00:00:00,14426,Abydos,2018-06-21 10:03:55
560976,2011-07-22 00:00:00,18146,Abydos,2018-06-21 10:03:55
560977,2011-07-22 00:00:00,16839,Abydos,2018-06-21 10:03:55
560978,2011-07-22 00:00:00,15815,Abydos,2018-06-21 10:03:55
560979,2011-07-22 00:00:00,15232,Abydos,2018-06-21 10:03:55
560980,2011-07-22 00:00:00,16107,Abydos,2018-06-21 10:03:55
560988,2011-07-22 13:17:00,15854,Abydos,2018-06-21 10:03:55
560989,2011-07-22 00:00:00,15704,Abydos,2018-06-21 10:03:55
560991,2011-07-22 13:29:00,12438,Bara Magna,2018-06-21 10:03:55
560992,2011-07-22 00:00:00,18161,Abydos,2018-06-21 10:03:55
560993,2011-07-22 00:00:00,Unknown,Abydos,2018-06-21 10:03:55
560994,2011-07-22 00:00:00,15704,Abydos,2018-06-21 10:03:55
560995,2011-07-22 00:00:00,Unknown,Abydos,2018-06-21 10:03:55
560996,2011-07-22 13:53:00,17625,Abydos,2018-06-21 10:03:55
560997,2011-07-22 00:00:00,12627,Athas,2018-06-21 10:03:55
560998,2011-07-22 00:00:00,14243,Abydos,2018-06-21 10:03:55
560999,2011-07-22 00:00:00,Unknown,Abydos,2018-06-21 10:03:55
561000,2011-07-22 00:00:00,Unknown,Abydos,2018-06-21 10:03:55
561001,2011-07-22 00:00:00,16711,Abydos,2018-06-21 10:03:55
561002,2011-07-22 00:00:00,13750,Abydos,2018-06-21 10:03:55
561003,2011-07-22 14:41:00,13079,Abydos,2018-06-21 10:03:55
561004,2011-07-22 14:47:00,15189,Abydos,2018-06-21 10:03:55
561005,2011-07-22 00:00:00,17961,Abydos,2018-06-21 10:03:55
561006,2011-07-22 00:00:00,16161,Abydos,2018-06-21 10:03:55
561007,2011-07-22 15:21:00,15640,Abydos,2018-06-21 10:03:55
561008,2011-07-22 15:43:00,18150,Abydos,2018-06-21 10:03:55
561009,2011-07-22 00:00:00,15856,Abydos,2018-06-21 10:03:55
561010,2011-07-22 00:00:00,18262,Abydos,2018-06-21 10:03:55
561020,2011-07-22 17:21:00,13563,Abydos,2018-06-21 10:03:55
561021,2011-07-24 00:00:00,15465,Abydos,2018-06-21 10:03:55
561022,2011-07-24 00:00:00,14800,Abydos,2018-06-21 10:03:55
561023,2011-07-24 00:00:00,13576,Abydos,2018-06-21 10:03:55
561024,2011-07-24 00:00:00,12916,Abydos,2018-06-21 10:03:55
561025,2011-07-24 00:00:00,16241,Abydos,2018-06-21 10:03:55
561026,2011-07-24 10:49:00,17265,Abydos,2018-06-21 10:03:55
561027,2011-07-24 00:00:00,13802,Abydos,2018-06-21 10:03:55
561028,2011-07-24 00:00:00,17769,Abydos,2018-06-21 10:03:55
561029,2011-07-24 00:00:00,12490,Altair IV,2018-06-21 10:03:55
561030,2011-07-24 11:25:00,16407,Abydos,2018-06-21 10:03:55
561031,2011-07-24 00:00:00,13461,Abydos,2018-06-21 10:03:55
561032,2011-07-24 00:00:00,13029,Abydos,2018-06-21 10:03:55
561033,2011-07-24 00:00:00,14443,Abydos,2018-06-21 10:03:55
561034,2011-07-24 00:00:00,15506,Abydos,2018-06-21 10:03:55
561035,2011-07-24 00:00:00,17312,Abydos,2018-06-21 10:03:55
561036,2011-07-24 00:00:00,13137,Abydos,2018-06-21 10:03:55
561037,2011-07-24 00:00:00,12472,Athas,2018-06-21 10:03:55
561038,2011-07-24 00:00:00,17114,Abydos,2018-06-21 10:03:55
561039,2011-07-24 00:00:00,16525,Abydos,2018-06-21 10:03:55
561040,2011-07-24 00:00:00,12431,Anarres,2018-06-21 10:03:55
561042,2011-07-24 00:00:00,16305,Abydos,2018-06-21 10:03:55
561043,2011-07-24 00:00:00,15708,Abydos,2018-06-21 10:03:55
561044,2011-07-24 00:00:00,13831,Abydos,2018-06-21 10:03:55
561045,2011-07-24 00:00:00,17522,Abydos,2018-06-21 10:03:55
561046,2011-07-24 00:00:00,16218,Abydos,2018-06-21 10:03:55
561047,2011-07-24 12:46:00,16948,Abydos,2018-06-21 10:03:55
561048,2011-07-24 00:00:00,12939,Abydos,2018-06-21 10:03:55
561049,2011-07-24 00:00:00,12864,Abydos,2018-06-21 10:03:55
561050,2011-07-24 00:00:00,16558,Abydos,2018-06-21 10:03:55
561051,2011-07-24 00:00:00,16684,Abydos,2018-06-21 10:03:55
561052,2011-07-24 00:00:00,16684,Abydos,2018-06-21 10:03:55
561053,2011-07-24 13:13:00,16684,Abydos,2018-06-21 10:03:55
561054,2011-07-24 00:00:00,18229,Abydos,2018-06-21 10:03:55
561055,2011-07-24 00:00:00,16684,Abydos,2018-06-21 10:03:55
561056,2011-07-24 00:00:00,13477,Abydos,2018-06-21 10:03:55
561057,2011-07-24 00:00:00,17935,Abydos,2018-06-21 10:03:55
561058,2011-07-24 00:00:00,17724,Abydos,2018-06-21 10:03:55
561060,2011-07-24 00:00:00,17703,Abydos,2018-06-21 10:03:55
561062,2011-07-24 13:56:00,16668,Abydos,2018-06-21 10:03:55
561063,2011-07-24 00:00:00,12763,Imecka,2018-06-21 10:03:55
561064,2011-07-24 00:00:00,18109,Abydos,2018-06-21 10:03:55
561065,2011-07-24 00:00:00,14180,Abydos,2018-06-21 10:03:55
561066,2011-07-24 00:00:00,16710,Abydos,2018-06-21 10:03:55
561067,2011-07-24 00:00:00,14397,Abydos,2018-06-21 10:03:55
561068,2011-07-24 14:33:00,13116,Abydos,2018-06-21 10:03:55
561070,2011-07-24 00:00:00,16782,Abydos,2018-06-21 10:03:55
561071,2011-07-24 00:00:00,14057,Abydos,2018-06-21 10:03:55
561072,2011-07-24 00:00:00,14019,Abydos,2018-06-21 10:03:55
561073,2011-07-24 00:00:00,13408,Abydos,2018-06-21 10:03:55
561074,2011-07-24 15:46:00,13037,Abydos,2018-06-21 10:03:55
561075,2011-07-24 00:00:00,16458,Abydos,2018-06-21 10:03:55
561076,2011-07-24 00:00:00,17696,Abydos,2018-06-21 10:03:55
561077,2011-07-24 15:53:00,17649,Abydos,2018-06-21 10:03:55
561078,2011-07-24 00:00:00,16178,Abydos,2018-06-21 10:03:55
561079,2011-07-24 00:00:00,13956,Abydos,2018-06-21 10:03:55
561080,2011-07-24 00:00:00,Unknown,Abydos,2018-06-21 10:03:55
561081,2011-07-24 00:00:00,13230,Abydos,2018-06-21 10:03:55
561082,2011-07-24 00:00:00,13230,Abydos,2018-06-21 10:03:55
561084,2011-07-25 00:00:00,14948,Abydos,2018-06-21 10:03:55
561085,2011-07-25 00:00:00,14367,Abydos,2018-06-21 10:03:55
561087,2011-07-25 00:00:00,15144,Abydos,2018-06-21 10:03:55
561088,2011-07-25 09:50:00,15144,Abydos,2018-06-21 10:03:55
561089,2011-07-25 00:00:00,17579,Abydos,2018-06-21 10:03:55
561090,2011-07-25 09:55:00,Unknown,Abydos,2018-06-21 10:03:55
561091,2011-07-25 00:00:00,Unknown,Abydos,2018-06-21 10:03:55
561092,2011-07-25 00:00:00,17054,Abydos,2018-06-21 10:03:55
561093,2011-07-25 00:00:00,12540,Canopus III,2018-06-21 10:03:55
561094,2011-07-25 00:00:00,12474,Athas,2018-06-21 10:03:55
561095,2011-07-25 00:00:00,17040,Abydos,2018-06-21 10:03:55
561096,2011-07-25 00:00:00,16099,Abydos,2018-06-21 10:03:55
561097,2011-07-25 00:00:00,15981,Abydos,2018-06-21 10:03:55
561098,2011-07-25 00:00:00,14194,Abydos,2018-06-21 10:03:55
561099,2011-07-25 11:01:00,14100,Abydos,2018-06-21 10:03:55
561100,2011-07-25 00:00:00,15289,Abydos,2018-06-21 10:03:55
561101,2011-07-25 11:05:00,16013,Abydos,2018-06-21 10:03:55
561102,2011-07-25 11:17:00,12412,Kerona,2018-06-21 10:03:55
561103,2011-07-25 00:00:00,Unknown,Abydos,2018-06-21 10:03:55
561105,2011-07-25 11:36:00,15218,Abydos,2018-06-21 10:03:55
561106,2011-07-25 00:00:00,14246,Abydos,2018-06-21 10:03:55
561109,2011-07-25 00:00:00,15218,Abydos,2018-06-21 10:03:55
561111,2011-07-25 00:00:00,16422,Abydos,2018-06-21 10:03:55
561112,2011-07-25 00:00:00,14606,Abydos,2018-06-21 10:03:55
561113,2011-07-25 00:00:00,17841,Abydos,2018-06-21 10:03:55
561114,2011-07-25 00:00:00,14775,Abydos,2018-06-21 10:03:55
561115,2011-07-25 00:00:00,17675,Abydos,2018-06-21 10:03:55
561116,2011-07-25 12:22:00,13520,Byss,2018-06-21 10:03:55
561118,2011-07-25 12:25:00,15781,Abydos,2018-06-21 10:03:55
561119,2011-07-25 00:00:00,17719,Abydos,2018-06-21 10:03:55
561120,2011-07-25 00:00:00,15835,Abydos,2018-06-21 10:03:55
561125,2011-07-25 00:00:00,17364,Abydos,2018-06-21 10:03:55
561128,2011-07-25 00:00:00,16249,Abydos,2018-06-21 10:03:55
561132,2011-07-25 00:00:00,14344,Abydos,2018-06-21 10:03:55
561147,2011-07-25 13:06:00,16841,Abydos,2018-06-21 10:03:55
